0, -151.452
1, -149.641
2, -152.189
3, -151.404
4, -157.656
5, -170.232
6, -198.175
7, -200.84
8, -192.905
9, -192.905
10, -180.604
11, -184.961
12, -142.099
13, -124.647
14, -91.579
15, -91.579
16, -86.5759
17, -85.7079
18, -75.8214
19, -80.7061
20, -67.0764
21, -66.7014
22, -62.1998
23, -52.6965
24, -45.5509
25, -32.1895
26, -2.5247
27, -2.5247
28, 22.4905
29, 31.496
30, 45.6995
31, 91.4844
32, 91.4844
33, 151.204
34, 167.626
35, 216.864
36, 236.412
37, 236.412
38, 236.412
39, 236.412
40, 236.412
41, 236.412
42, 236.412
43, 236.412
44, 236.412
45, 236.412
46, 236.412
47, 236.412
48, 236.412
49, 236.412
50, 236.412
51, 236.412
52, 236.412
53, 236.412
54, 236.412
55, 236.412
56, 250.63
57, 250.63
58, 212.106
59, 172.881
60, 162.319
61, 127.499
62, 113.497
63, 83.6606
64, 36.7511
65, 36.7511
66, -13.8119
67, -23.4179
68, -44.4187
69, -69.25
70, -187.819
71, -214.493
72, -268.174
73, -268.174
74, -268.174
75, -268.174
76, -268.174
77, -268.174
78, -268.174
79, -268.174
80, -268.174
81, -268.174
82, -268.174
83, -268.174
84, -268.174
85, -268.174
86, -268.174
87, -268.174
88, -268.174
89, -268.174
90, -268.174
91, -268.174
92, -268.174
93, -268.174
94, -268.174
95, -40.7636
96, -20.4539
97, 16.8822
98, 34.9069
99, 65.5168
100, 77.3902
101, 109.957
102, 156.375
103, 181.114
104, 222.612
105, 238.226
106, 273.143
107, 309.137
108, 309.137
109, 309.137
110, 309.137
111, 309.137
112, 309.137
113, 309.137
114, 309.137
115, 309.137
116, 309.137
117, 293.656
118, 290.654
119, 278.647
120, 273.644
121, 261.636
122, 245.406
123, 245.406
124, 227.153
125, 218.897
126, 203.79
127, 195.12
128, 177.585
129, 141.37
130, 128.866
131, 100.856
132, 89.6326
133, 54.6198
134, 39.6187
135, 14.0835
136, -36.4184
137, -50.9189
138, -80.0616
139, -101.562
140, -134.064
141, -204.211
142, -230.266
143, -270.352
144, -305.4
145, -305.4
146, -305.4
147, -305.4
148, -305.4
149, -305.4
150, -305.4
151, -305.4
152, -305.4
153, -305.4
154, -305.4
155, -305.4
156, -305.4
157, -305.4
158, -305.4
159, -305.4
160, -305.4
161, -305.4
162, -305.4
163, -305.4
164, -305.4
165, -300.509
166, -288.479
167, -261.413
168, -210.771
169, -210.771
170, -164.198
171, -147.492
172, -122.074
173, -108.04
174, -86.4025
175, -33.9909
176, -33.9909
177, 14.4082
178, 31.4608
179, 65.0644
180, 82.117
181, 121.662
182, 217.754
183, 250.834
184, 250.834
185, 250.834
186, 250.834
187, 250.834
188, 250.834
189, 250.834
190, 250.834
191, 250.834
192, 250.834
193, 250.834
194, 250.834
195, 250.834
196, 250.834
197, 250.834
198, 250.834
199, 250.834
200, 250.834
201, 250.834
202, 250.834
